date,Suhu rata-rata,Suhu maksimum,Suhu minimum,Kelembapan udara,Kecepatan angin,kecamatan
7/24/2021,29.13,29.53,28.73,75.29,1.98,Seunuddon
7/25/2021,29.39,29.58,29,74.33,1.43,Seunuddon
7/26/2021,29.35,29.67,28.84,76.61,2.12,Seunuddon
7/27/2021,29.83,30.2,29.48,73.56,2.98,Seunuddon
7/28/2021,29.85,29.99,29.76,70.9,2.07,Seunuddon
7/29/2021,29.23,29.82,28.08,73.95,1.83,Seunuddon
7/30/2021,28.1,29.21,27.45,77.05,2.41,Seunuddon
7/31/2021,29.16,29.3,28.84,73.21,3.13,Seunuddon
8/1/2021,29.24,29.53,28.63,69.96,3.3,Seunuddon
8/2/2021,29.34,29.78,28.93,65.47,2.11,Seunuddon
8/3/2021,29.69,29.98,29.3,69.66,3.8,Seunuddon
8/4/2021,29.7,30.03,29.19,71.14,3.97,Seunuddon
8/5/2021,29.44,29.74,29.13,70.59,2.3,Seunuddon
8/6/2021,29.26,29.39,28.99,74.43,1.8,Seunuddon
8/7/2021,29.02,29.21,28.79,75.29,1.09,Seunuddon
8/8/2021,29.06,29.3,28.78,78.83,2.6,Seunuddon
8/9/2021,29.2,29.61,28.95,79.33,4.33,Seunuddon
8/10/2021,28.92,29.12,28.21,82.26,5.95,Seunuddon
8/11/2021,28.71,29.45,27.95,75.18,3.8,Seunuddon
8/12/2021,28.05,28.49,27.78,79.84,2.33,Seunuddon
8/13/2021,27.8,28.18,27.2,76.79,1.39,Seunuddon
8/14/2021,27.24,27.55,26.65,77.1,0.93,Seunuddon
8/15/2021,27.76,28.44,26.97,76.84,2.16,Seunuddon
8/16/2021,27.21,27.6,26.94,79.4,2.21,Seunuddon
8/17/2021,28.18,28.81,27.08,75.67,2.74,Seunuddon
8/18/2021,28.02,28.82,27.52,75.83,4.31,Seunuddon
8/19/2021,27.21,27.42,26.97,80.8,3.76,Seunuddon
8/20/2021,27.15,27.42,26.73,83.36,3.36,Seunuddon
8/21/2021,27.64,28.46,26.59,76.06,2.21,Seunuddon
8/22/2021,27.43,27.82,27.07,83.54,4,Seunuddon
8/23/2021,27.95,28.62,27.1,72.76,2.43,Seunuddon
8/24/2021,27.98,28.76,27.27,75.66,3.35,Seunuddon
8/25/2021,28.52,29.32,27.19,71.34,4.1,Seunuddon
8/26/2021,28.76,29.02,28.24,70.3,1.83,Seunuddon
8/27/2021,28.33,28.51,27.93,75.28,1.2,Seunuddon
8/28/2021,28.31,28.9,27.77,75.41,1.54,Seunuddon
8/29/2021,28.39,28.71,27.98,75.17,1.62,Seunuddon
8/30/2021,28.13,28.53,27.86,80.23,2.67,Seunuddon
8/31/2021,28.36,28.81,27.62,76.61,3.88,Seunuddon
9/1/2021,27.83,28.67,26.9,77.47,1.96,Seunuddon
9/2/2021,27.97,28.53,26.92,67.02,2.37,Seunuddon
9/3/2021,28.29,28.69,27.88,73.8,1.7,Seunuddon
9/4/2021,28.33,28.77,27.88,78.03,2.6,Seunuddon
9/5/2021,28.48,28.85,27.79,74.66,1.4,Seunuddon
9/6/2021,28.85,29.09,28.56,71.29,1.16,Seunuddon
9/7/2021,29.17,29.5,28.65,73.34,3.61,Seunuddon
9/8/2021,29.46,29.77,28.99,74.82,6.98,Seunuddon
9/9/2021,28.43,29.3,27.32,76.45,4.49,Seunuddon
9/10/2021,28.76,29.02,28.46,70.32,2.42,Seunuddon
9/11/2021,29.01,29.3,28.7,72.55,1.69,Seunuddon
9/12/2021,29.22,29.62,28.83,74.07,3.84,Seunuddon
9/13/2021,29.18,29.52,28.58,68.45,2.66,Seunuddon
9/14/2021,28.67,28.95,28.12,72.4,1.69,Seunuddon
9/15/2021,28.75,29.1,28.38,70.6,1.51,Seunuddon
9/16/2021,28.41,29.05,27.14,72.1,2.3,Seunuddon
9/17/2021,28.52,28.72,28.22,74.79,1.9,Seunuddon
9/18/2021,28.29,29.05,27.39,77.19,1.69,Seunuddon
9/19/2021,27.98,28.42,27.39,79.69,3.49,Seunuddon
9/20/2021,28.89,29.26,28.32,74.72,4.46,Seunuddon
9/21/2021,29.09,29.89,28.48,75.5,4.78,Seunuddon
9/22/2021,28.84,29.09,28.56,71.45,2.24,Seunuddon
9/23/2021,28.6,28.95,28.18,78.08,2.62,Seunuddon
9/24/2021,28.33,28.52,27.97,78.55,1.67,Seunuddon
9/25/2021,28.12,28.35,27.76,77.76,1.35,Seunuddon
9/26/2021,27.62,28.12,27.22,82.69,2.94,Seunuddon
9/27/2021,27.77,28.06,27.48,78.08,1.91,Seunuddon
9/28/2021,28.21,28.92,27.45,79.28,4.04,Seunuddon
9/29/2021,27.96,28.43,27.68,82.15,4.25,Seunuddon
9/30/2021,28.15,28.9,27.53,83.6,3.17,Seunuddon
10/1/2021,27.23,28.32,26.61,83.53,2.22,Seunuddon
10/2/2021,28.53,29.03,27.88,79.89,2.65,Seunuddon
10/3/2021,28.27,28.57,27.89,79.73,1.37,Seunuddon
10/4/2021,28.03,28.44,27.48,84.55,3.57,Seunuddon
10/5/2021,28.12,28.36,27.81,82.03,5.33,Seunuddon
10/6/2021,28.65,29.11,27.94,78.77,6.64,Seunuddon
10/7/2021,28.84,29.32,28.23,79.77,7.5,Seunuddon
10/8/2021,29.39,29.85,28.76,74.74,5.11,Seunuddon
10/9/2021,28.98,29.53,28.57,78.89,3.13,Seunuddon
10/10/2021,29.39,29.85,28.85,76.17,4.57,Seunuddon
10/11/2021,29.15,29.72,28.43,70.4,2.88,Seunuddon
10/12/2021,29.09,29.5,28.58,75.22,3.42,Seunuddon
10/13/2021,29.3,29.59,28.91,70.76,2.47,Seunuddon
10/14/2021,29.36,29.89,28.74,75.85,2.19,Seunuddon
10/15/2021,28.82,29.11,28.56,77.37,1.6,Seunuddon
10/16/2021,28.82,29.14,28.35,79.75,2.53,Seunuddon
10/17/2021,28.66,29.28,28.04,76.92,4.01,Seunuddon
10/18/2021,28.56,29.42,27.57,76,2.46,Seunuddon
10/19/2021,28.79,29.02,28.51,74.89,1.74,Seunuddon
10/20/2021,27.3,28.3,26.95,80.31,2.08,Seunuddon
10/21/2021,27.84,28.52,26.66,75.72,2.79,Seunuddon
10/22/2021,28.16,28.76,27.65,82.26,3.82,Seunuddon
10/23/2021,27.84,28.34,27.52,83.11,3.61,Seunuddon
10/24/2021,27.85,28.3,27.38,84.64,4.04,Seunuddon
10/25/2021,27.58,27.94,27.14,82.88,2.79,Seunuddon
10/26/2021,28.04,28.46,27.67,80.52,3,Seunuddon
10/27/2021,27.43,28.15,27.04,83.77,2.86,Seunuddon
10/28/2021,27.9,28.27,27.6,79.75,2.17,Seunuddon
10/29/2021,28.66,29.36,28.11,83.44,3.51,Seunuddon
10/30/2021,28,28.96,27.11,84.28,3.16,Seunuddon
10/31/2021,27.02,27.66,26.48,83.12,2.04,Seunuddon
11/1/2021,27.78,28.1,27.39,80.82,2.58,Seunuddon
11/2/2021,27.78,28.17,27.39,80.98,1.96,Seunuddon
11/3/2021,27.48,28.17,26.92,77.41,1.47,Seunuddon
11/4/2021,27.31,27.66,26.64,81.9,2.86,Seunuddon
11/5/2021,27.9,28.21,27.27,83.34,3.02,Seunuddon
11/6/2021,27.34,27.92,26.86,83.91,1.7,Seunuddon
11/7/2021,28.13,28.72,27.57,82.8,2.63,Seunuddon
11/8/2021,27.68,28.27,27.1,83.18,1.85,Seunuddon
11/9/2021,27.74,28.36,27.17,83.53,2.83,Seunuddon
11/10/2021,26.74,27.17,26.31,82.46,0.87,Seunuddon
11/11/2021,27.47,28.61,26.4,77.91,2.88,Seunuddon
11/12/2021,27.31,28.02,27.05,81.49,4.58,Seunuddon
11/13/2021,27.92,28.22,27.17,81.88,6.43,Seunuddon
11/14/2021,27.92,28.4,26.98,81.85,4.64,Seunuddon
11/15/2021,27.59,28.22,26.87,82.01,2.63,Seunuddon
11/16/2021,28.06,28.61,27.35,78.19,1.86,Seunuddon
11/17/2021,26.99,27.69,26.76,86.53,4.63,Seunuddon
11/18/2021,27.84,28.35,26.84,79.36,5.01,Seunuddon
11/19/2021,28.28,28.86,27.82,78.8,5.16,Seunuddon
11/20/2021,28.42,28.76,27.84,75.71,3.76,Seunuddon
11/21/2021,27.75,28.26,27.3,82.12,2.94,Seunuddon
11/22/2021,27.48,27.9,26.92,81.33,2.04,Seunuddon
11/23/2021,27.31,27.63,27.04,84.58,2.91,Seunuddon
11/24/2021,27.26,27.6,26.9,84.88,2.23,Seunuddon
11/25/2021,26.44,26.84,26.23,85.2,2.87,Seunuddon
11/26/2021,26.85,27.26,26.23,76.91,2.96,Seunuddon
11/27/2021,26.85,27.42,26.51,83.91,2.71,Seunuddon
11/28/2021,26.75,27.12,26.31,85.08,1.79,Seunuddon
11/29/2021,26.83,27.44,26.08,84.15,3.74,Seunuddon
11/30/2021,26.98,27.31,26.22,83.34,3.83,Seunuddon
12/1/2021,26.95,27.33,26.21,83.95,2.89,Seunuddon
12/2/2021,26.84,27.35,26.24,83.37,2.42,Seunuddon
12/3/2021,26.63,26.93,26.21,86.07,2.41,Seunuddon
12/4/2021,27.22,28.24,26.42,83.93,3.39,Seunuddon
12/5/2021,27.86,28.34,27.16,78.31,4.35,Seunuddon
12/6/2021,27.73,28.1,27.51,74.58,3.86,Seunuddon
12/7/2021,27.74,28.63,27.09,76.89,3.87,Seunuddon
12/8/2021,28.17,28.64,27.77,79.58,4.34,Seunuddon
12/9/2021,27.97,28.5,27.53,79.38,4.65,Seunuddon
12/10/2021,27.85,28.39,27.49,79.37,3.29,Seunuddon
12/11/2021,27.96,28.29,27.62,82.02,4.8,Seunuddon
12/12/2021,27.92,28.04,27.82,76.08,4.33,Seunuddon
12/13/2021,27.98,28.34,27.74,76.56,3.32,Seunuddon
12/14/2021,27.97,28.5,27.49,82.85,4.76,Seunuddon
12/15/2021,28.18,28.31,27.96,79.19,3.75,Seunuddon
12/16/2021,27.77,28.36,27.35,80.13,2.09,Seunuddon
12/17/2021,27.69,28.18,27.04,80.09,2.77,Seunuddon
12/18/2021,26.59,27.28,25.94,84.08,2.91,Seunuddon
12/19/2021,26.55,27.49,25.47,81.66,2.63,Seunuddon
12/20/2021,27.69,27.92,27.36,78.77,4.41,Seunuddon
12/21/2021,26.88,27.44,26.32,87.06,4.08,Seunuddon
12/22/2021,27.4,28.07,26.44,80.25,3.58,Seunuddon
12/23/2021,27.75,27.98,27.38,76.26,4.38,Seunuddon
12/24/2021,27.75,27.97,27.42,74.22,2.72,Seunuddon
12/25/2021,27.53,27.71,27.14,76.84,2.5,Seunuddon
12/26/2021,27.52,27.77,27.18,77.99,2.12,Seunuddon
12/27/2021,27.46,28.06,26.89,78.28,2.36,Seunuddon
12/28/2021,28,28.35,27.74,78.76,3.49,Seunuddon
12/29/2021,28.21,28.8,27.24,78.62,3.97,Seunuddon
12/30/2021,28.5,28.93,28.14,81.33,5.9,Seunuddon
12/31/2021,28.14,28.36,27.89,81.13,6.39,Seunuddon
1/1/2022,27.96,28.18,27.51,81.44,5.9,Seunuddon
1/2/2022,27.78,28.01,27.6,81.1,5.32,Seunuddon
1/3/2022,27.91,28.11,27.53,79.35,4.94,Seunuddon
1/4/2022,27.71,28.04,27.35,82.21,4.05,Seunuddon
1/5/2022,27.16,27.76,26.83,83.32,3.7,Seunuddon
1/6/2022,27.55,27.94,27.01,82.08,3.54,Seunuddon
1/7/2022,28.05,28.36,27.47,80.21,3.17,Seunuddon
1/8/2022,28.17,28.48,27.92,81.98,4.44,Seunuddon
1/9/2022,28.14,28.45,28.01,78.91,3.99,Seunuddon
1/10/2022,27.96,28.17,27.67,77.99,3.39,Seunuddon
1/11/2022,28.15,28.41,27.69,74.97,4.24,Seunuddon
1/12/2022,28.65,29.12,28.04,71.86,3.35,Seunuddon
1/13/2022,28.05,28.8,27.53,74.21,5.21,Seunuddon
1/14/2022,28.19,28.62,27.72,72.59,4.66,Seunuddon
1/15/2022,27.96,28.52,27.64,74.92,4.8,Seunuddon
1/16/2022,27.82,28.25,27.47,79.38,4.08,Seunuddon
1/17/2022,27.85,28.09,27.48,79.52,3.76,Seunuddon
1/18/2022,27.8,28.05,27.62,76.23,2.83,Seunuddon
1/19/2022,27.9,28.31,27.12,73.73,2.13,Seunuddon
1/20/2022,27.86,28.05,27.67,73.52,1.28,Seunuddon
1/21/2022,28.02,28.59,27.31,74.91,2.2,Seunuddon
1/22/2022,27.93,28.12,27.66,79.14,2.39,Seunuddon
1/23/2022,27.22,27.96,26.75,80.55,2.42,Seunuddon
1/24/2022,27.16,27.64,26.75,81.16,2.63,Seunuddon
1/25/2022,27.3,27.81,26.91,79.64,2,Seunuddon
1/26/2022,27.92,28.16,27.67,80.58,2.96,Seunuddon
1/27/2022,28.05,28.38,27.64,80.25,2.67,Seunuddon
1/28/2022,28.26,28.74,27.57,79.18,2.07,Seunuddon
1/29/2022,28.46,28.79,28.21,79.39,2.37,Seunuddon
1/30/2022,28.02,28.38,27.56,82.67,3.57,Seunuddon
1/31/2022,28.1,28.43,27.72,79.18,2.5,Seunuddon
2/1/2022,28.17,28.91,27.42,77.91,2.06,Seunuddon
2/2/2022,28.68,28.93,28.43,75.07,2.28,Seunuddon
2/3/2022,28.31,28.59,28.05,76.26,1.73,Seunuddon
2/4/2022,28.16,28.38,27.75,81.97,3.24,Seunuddon
2/5/2022,28.37,28.71,27.99,79.76,4.12,Seunuddon
2/6/2022,28.25,28.43,27.96,77.37,3.07,Seunuddon
2/7/2022,27.19,27.87,26.94,83.15,2.71,Seunuddon
2/8/2022,28.08,28.8,26.9,78.66,2.88,Seunuddon
2/9/2022,27.34,27.63,27.06,83.1,2.46,Seunuddon
2/10/2022,27.88,28.35,27.52,78.29,2.97,Seunuddon
2/11/2022,28.35,29.16,27.63,72.85,3,Seunuddon
2/12/2022,27.68,28.24,27.2,78.62,2.17,Seunuddon
2/13/2022,28.07,28.45,27.3,76.36,1.89,Seunuddon
2/14/2022,28.3,28.92,27.57,79.08,2.61,Seunuddon
2/15/2022,28.51,29.03,28.01,80.79,3.67,Seunuddon
2/16/2022,28.56,28.97,28.15,78.46,3.62,Seunuddon
2/17/2022,27.73,28.44,27.04,84.1,3.36,Seunuddon
2/18/2022,28.21,28.42,27.9,81.83,2.33,Seunuddon
2/19/2022,28.03,28.64,27.5,81.01,2.63,Seunuddon
2/20/2022,28.27,28.56,28.02,82.27,2.66,Seunuddon
2/21/2022,28.29,28.89,27.77,78.29,2.07,Seunuddon
2/22/2022,28.35,28.57,28.21,78.05,2.12,Seunuddon
2/23/2022,28.93,29.37,28.38,77.69,3.48,Seunuddon
2/24/2022,28.38,29.21,27.93,79,3.65,Seunuddon
2/25/2022,27.83,28.49,27.38,81.33,6.58,Seunuddon
2/26/2022,27.4,27.86,26.98,83.19,6.34,Seunuddon
2/27/2022,27.41,27.71,27.06,84.88,7.47,Seunuddon
2/28/2022,27.47,27.87,26.99,84.62,4.27,Seunuddon
3/1/2022,27.67,27.96,27.36,83.41,4.55,Seunuddon
3/2/2022,28.1,28.39,27.58,82.51,3.37,Seunuddon
3/3/2022,28,28.44,27.45,79.26,1.98,Seunuddon
3/4/2022,28.23,28.49,27.91,77.91,2.29,Seunuddon
3/5/2022,27.14,27.76,26.87,83.24,3.29,Seunuddon
3/6/2022,27.26,27.68,26.75,80.35,2.37,Seunuddon
3/7/2022,27.58,28.19,27.15,80.2,1.54,Seunuddon
3/8/2022,27.72,28.13,27.4,79.8,2.45,Seunuddon
