date,curah_hujan,kecamatan
20210617,0.07,Syamtalira Aron
20210618,0.12,Syamtalira Aron
20210619,4.87,Syamtalira Aron
20210620,4.27,Syamtalira Aron
20210621,1.46,Syamtalira Aron
20210622,11.36,Syamtalira Aron
20210623,2.0,Syamtalira Aron
20210624,1.89,Syamtalira Aron
20210625,9.14,Syamtalira Aron
20210626,9.39,Syamtalira Aron
20210627,5.93,Syamtalira Aron
20210628,0.44,Syamtalira Aron
20210629,2.3,Syamtalira Aron
20210630,1.11,Syamtalira Aron
20210701,0.32,Syamtalira Aron
20210702,6.2,Syamtalira Aron
20210703,8.7,Syamtalira Aron
20210704,14.37,Syamtalira Aron
20210705,56.92,Syamtalira Aron
20210706,17.44,Syamtalira Aron
20210707,0.32,Syamtalira Aron
20210708,11.91,Syamtalira Aron
20210709,23.49,Syamtalira Aron
20210710,31.91,Syamtalira Aron
20210711,12.78,Syamtalira Aron
20210712,0.52,Syamtalira Aron
20210713,10.42,Syamtalira Aron
20210714,2.83,Syamtalira Aron
20210715,3.39,Syamtalira Aron
20210716,0.33,Syamtalira Aron
20210717,0.05,Syamtalira Aron
20210718,0.04,Syamtalira Aron
20210719,0.03,Syamtalira Aron
20210720,0.13,Syamtalira Aron
20210721,2.61,Syamtalira Aron
20210722,5.96,Syamtalira Aron
20210723,1.35,Syamtalira Aron
20210724,0.06,Syamtalira Aron
20210725,0.01,Syamtalira Aron
20210726,0.01,Syamtalira Aron
20210727,0.0,Syamtalira Aron
20210728,0.67,Syamtalira Aron
20210729,0.78,Syamtalira Aron
20210730,1.9,Syamtalira Aron
20210731,6.52,Syamtalira Aron
20210801,7.39,Syamtalira Aron
20210802,0.45,Syamtalira Aron
20210803,1.14,Syamtalira Aron
20210804,1.52,Syamtalira Aron
20210805,1.24,Syamtalira Aron
20210806,0.01,Syamtalira Aron
20210807,0.02,Syamtalira Aron
20210808,0.03,Syamtalira Aron
20210809,15.13,Syamtalira Aron
20210810,44.76,Syamtalira Aron
20210811,4.77,Syamtalira Aron
20210812,2.29,Syamtalira Aron
20210813,5.27,Syamtalira Aron
20210814,3.24,Syamtalira Aron
20210815,7.4,Syamtalira Aron
20210816,6.58,Syamtalira Aron
20210817,0.94,Syamtalira Aron
20210818,3.35,Syamtalira Aron
20210819,9.17,Syamtalira Aron
20210820,3.42,Syamtalira Aron
20210821,37.12,Syamtalira Aron
20210822,11.96,Syamtalira Aron
20210823,28.61,Syamtalira Aron
20210824,3.82,Syamtalira Aron
20210825,10.01,Syamtalira Aron
20210826,1.8,Syamtalira Aron
20210827,2.14,Syamtalira Aron
20210828,1.06,Syamtalira Aron
20210829,1.63,Syamtalira Aron
20210830,5.79,Syamtalira Aron
20210831,1.99,Syamtalira Aron
20210901,1.71,Syamtalira Aron
20210902,0.85,Syamtalira Aron
20210903,0.14,Syamtalira Aron
20210904,0.2,Syamtalira Aron
20210905,0.01,Syamtalira Aron
20210906,0.0,Syamtalira Aron
20210907,0.99,Syamtalira Aron
20210908,2.9,Syamtalira Aron
20210909,2.11,Syamtalira Aron
20210910,0.49,Syamtalira Aron
20210911,18.42,Syamtalira Aron
20210912,3.24,Syamtalira Aron
20210913,1.64,Syamtalira Aron
20210914,0.01,Syamtalira Aron
20210915,0.99,Syamtalira Aron
20210916,1.37,Syamtalira Aron
20210917,0.51,Syamtalira Aron
20210918,3.15,Syamtalira Aron
20210919,6.17,Syamtalira Aron
20210920,2.27,Syamtalira Aron
20210921,0.1,Syamtalira Aron
20210922,0.51,Syamtalira Aron
20210923,0.12,Syamtalira Aron
20210924,1.76,Syamtalira Aron
20210925,1.24,Syamtalira Aron
20210926,10.67,Syamtalira Aron
20210927,5.56,Syamtalira Aron
20210928,6.57,Syamtalira Aron
20210929,9.19,Syamtalira Aron
20210930,29.11,Syamtalira Aron
20211001,21.37,Syamtalira Aron
20211002,0.25,Syamtalira Aron
20211003,12.65,Syamtalira Aron
20211004,6.12,Syamtalira Aron
20211005,0.94,Syamtalira Aron
20211006,10.03,Syamtalira Aron
20211007,7.22,Syamtalira Aron
20211008,0.48,Syamtalira Aron
20211009,0.09,Syamtalira Aron
20211010,0.2,Syamtalira Aron
20211011,0.05,Syamtalira Aron
20211012,0.0,Syamtalira Aron
20211013,0.02,Syamtalira Aron
20211014,0.88,Syamtalira Aron
20211015,0.35,Syamtalira Aron
20211016,35.24,Syamtalira Aron
20211017,17.04,Syamtalira Aron
20211018,1.24,Syamtalira Aron
20211019,10.57,Syamtalira Aron
20211020,9.09,Syamtalira Aron
20211021,0.86,Syamtalira Aron
20211022,3.84,Syamtalira Aron
20211023,14.28,Syamtalira Aron
20211024,5.99,Syamtalira Aron
20211025,3.51,Syamtalira Aron
20211026,22.77,Syamtalira Aron
20211027,12.84,Syamtalira Aron
20211028,0.39,Syamtalira Aron
20211029,10.82,Syamtalira Aron
20211030,26.77,Syamtalira Aron
20211031,2.26,Syamtalira Aron
20211101,2.89,Syamtalira Aron
20211102,4.57,Syamtalira Aron
20211103,1.72,Syamtalira Aron
20211104,6.81,Syamtalira Aron
20211105,5.81,Syamtalira Aron
20211106,37.88,Syamtalira Aron
20211107,6.22,Syamtalira Aron
20211108,27.89,Syamtalira Aron
20211109,4.11,Syamtalira Aron
20211110,9.9,Syamtalira Aron
20211111,4.14,Syamtalira Aron
20211112,2.4,Syamtalira Aron
20211113,0.2,Syamtalira Aron
20211114,1.9,Syamtalira Aron
20211115,3.92,Syamtalira Aron
20211116,14.2,Syamtalira Aron
20211117,11.5,Syamtalira Aron
20211118,0.28,Syamtalira Aron
20211119,0.7,Syamtalira Aron
20211120,3.66,Syamtalira Aron
20211121,3.08,Syamtalira Aron
20211122,1.71,Syamtalira Aron
20211123,4.97,Syamtalira Aron
20211124,5.01,Syamtalira Aron
20211125,1.73,Syamtalira Aron
20211126,1.33,Syamtalira Aron
20211127,15.36,Syamtalira Aron
20211128,15.87,Syamtalira Aron
20211129,43.43,Syamtalira Aron
20211130,17.88,Syamtalira Aron
20211201,3.31,Syamtalira Aron
20211202,1.76,Syamtalira Aron
20211203,15.25,Syamtalira Aron
20211204,3.28,Syamtalira Aron
20211205,4.31,Syamtalira Aron
20211206,1.75,Syamtalira Aron
20211207,3.93,Syamtalira Aron
20211208,1.08,Syamtalira Aron
20211209,4.17,Syamtalira Aron
20211210,3.0,Syamtalira Aron
20211211,2.51,Syamtalira Aron
20211212,3.32,Syamtalira Aron
20211213,0.66,Syamtalira Aron
20211214,1.53,Syamtalira Aron
20211215,6.1,Syamtalira Aron
20211216,5.42,Syamtalira Aron
20211217,16.47,Syamtalira Aron
20211218,22.52,Syamtalira Aron
20211219,19.52,Syamtalira Aron
20211220,28.22,Syamtalira Aron
20211221,26.17,Syamtalira Aron
20211222,0.02,Syamtalira Aron
20211223,0.58,Syamtalira Aron
20211224,0.01,Syamtalira Aron
20211225,0.0,Syamtalira Aron
20211226,0.0,Syamtalira Aron
20211227,0.06,Syamtalira Aron
20211228,0.21,Syamtalira Aron
20211229,0.44,Syamtalira Aron
20211230,79.05,Syamtalira Aron
20211231,81.37,Syamtalira Aron
20220101,26.54,Syamtalira Aron
20220102,7.6,Syamtalira Aron
20220103,6.08,Syamtalira Aron
20220104,25.02,Syamtalira Aron
20220105,2.06,Syamtalira Aron
20220106,1.13,Syamtalira Aron
20220107,0.34,Syamtalira Aron
20220108,3.97,Syamtalira Aron
20220109,4.45,Syamtalira Aron
20220110,6.76,Syamtalira Aron
20220111,2.41,Syamtalira Aron
20220112,9.66,Syamtalira Aron
20220113,4.46,Syamtalira Aron
20220114,0.28,Syamtalira Aron
20220115,0.67,Syamtalira Aron
20220116,1.76,Syamtalira Aron
20220117,5.49,Syamtalira Aron
20220118,2.65,Syamtalira Aron
20220119,0.47,Syamtalira Aron
20220120,0.66,Syamtalira Aron
20220121,1.45,Syamtalira Aron
20220122,0.74,Syamtalira Aron
20220123,3.11,Syamtalira Aron
20220124,35.99,Syamtalira Aron
20220125,6.16,Syamtalira Aron
20220126,0.07,Syamtalira Aron
20220127,0.03,Syamtalira Aron
20220128,0.07,Syamtalira Aron
20220129,0.05,Syamtalira Aron
20220130,0.06,Syamtalira Aron
20220131,0.65,Syamtalira Aron
20220201,0.7,Syamtalira Aron
20220202,1.06,Syamtalira Aron
20220203,0.53,Syamtalira Aron
20220204,1.82,Syamtalira Aron
20220205,1.65,Syamtalira Aron
20220206,37.09,Syamtalira Aron
20220207,5.06,Syamtalira Aron
20220208,0.95,Syamtalira Aron
20220209,16.91,Syamtalira Aron
20220210,7.93,Syamtalira Aron
20220211,10.09,Syamtalira Aron
20220212,2.26,Syamtalira Aron
20220213,2.26,Syamtalira Aron
20220214,6.07,Syamtalira Aron
20220215,58.77,Syamtalira Aron
20220216,39.79,Syamtalira Aron
20220217,6.41,Syamtalira Aron
20220218,14.4,Syamtalira Aron
20220219,16.64,Syamtalira Aron
20220220,0.17,Syamtalira Aron
20220221,0.09,Syamtalira Aron
20220222,4.3,Syamtalira Aron
20220223,2.62,Syamtalira Aron
20220224,1.52,Syamtalira Aron
20220225,8.25,Syamtalira Aron
20220226,41.91,Syamtalira Aron
20220227,40.83,Syamtalira Aron
20220228,17.56,Syamtalira Aron
20220301,8.42,Syamtalira Aron
20220302,1.8,Syamtalira Aron
20220303,0.75,Syamtalira Aron
20220304,0.97,Syamtalira Aron
20220305,7.07,Syamtalira Aron
20220306,1.3,Syamtalira Aron
20220307,0.82,Syamtalira Aron
20220308,8.38,Syamtalira Aron
20220309,13.31,Syamtalira Aron
20220310,12.17,Syamtalira Aron
20220311,1.87,Syamtalira Aron
20220312,1.06,Syamtalira Aron
20220313,2.62,Syamtalira Aron
20220314,2.72,Syamtalira Aron
20220315,5.3,Syamtalira Aron
20220316,4.03,Syamtalira Aron
20220317,31.88,Syamtalira Aron
20220318,7.26,Syamtalira Aron
20220319,8.76,Syamtalira Aron
20220320,5.17,Syamtalira Aron
20220321,1.46,Syamtalira Aron
20220322,0.85,Syamtalira Aron
20220323,3.68,Syamtalira Aron
20220324,1.99,Syamtalira Aron
20220325,0.89,Syamtalira Aron
20220326,1.79,Syamtalira Aron
20220327,0.28,Syamtalira Aron
20220328,0.07,Syamtalira Aron
20220329,0.4,Syamtalira Aron
20220330,0.89,Syamtalira Aron
20220331,0.56,Syamtalira Aron
20220401,3.01,Syamtalira Aron
20220402,23.6,Syamtalira Aron
20220403,26.3,Syamtalira Aron
20220404,1.94,Syamtalira Aron
20220405,10.89,Syamtalira Aron
20220406,3.53,Syamtalira Aron
20220407,1.7,Syamtalira Aron
20220408,0.93,Syamtalira Aron
20220409,0.8,Syamtalira Aron
20220410,1.61,Syamtalira Aron
20220411,0.86,Syamtalira Aron
20220412,0.03,Syamtalira Aron
20220413,0.03,Syamtalira Aron
20220414,0.09,Syamtalira Aron
20220415,0.02,Syamtalira Aron
20220416,0.56,Syamtalira Aron
20220417,0.67,Syamtalira Aron
20220418,0.35,Syamtalira Aron
20220419,5.83,Syamtalira Aron
20220420,24.89,Syamtalira Aron
20220421,2.11,Syamtalira Aron
20220422,0.79,Syamtalira Aron
20220423,1.06,Syamtalira Aron
20220424,0.27,Syamtalira Aron
20220425,6.23,Syamtalira Aron
20220426,6.92,Syamtalira Aron
20220427,0.12,Syamtalira Aron
20220428,0.07,Syamtalira Aron
20220429,0.72,Syamtalira Aron
20220430,0.21,Syamtalira Aron
20220501,0.53,Syamtalira Aron
20220502,7.05,Syamtalira Aron
20220503,18.48,Syamtalira Aron
20220504,12.61,Syamtalira Aron
20220505,20.76,Syamtalira Aron
20220506,12.82,Syamtalira Aron
20220507,5.29,Syamtalira Aron
20220508,2.56,Syamtalira Aron
20220509,1.06,Syamtalira Aron
20220510,2.81,Syamtalira Aron
20220511,1.22,Syamtalira Aron
20220512,0.92,Syamtalira Aron
20220513,0.57,Syamtalira Aron
20220514,0.64,Syamtalira Aron
20220515,0.85,Syamtalira Aron
20220516,0.29,Syamtalira Aron
20220517,0.02,Syamtalira Aron
20220518,0.02,Syamtalira Aron
20220519,0.02,Syamtalira Aron
20220520,0.02,Syamtalira Aron
20220521,1.13,Syamtalira Aron
20220522,1.57,Syamtalira Aron
20220523,0.4,Syamtalira Aron
20220524,0.18,Syamtalira Aron
20220525,0.23,Syamtalira Aron
20220526,0.13,Syamtalira Aron
20220527,0.55,Syamtalira Aron
20220528,7.77,Syamtalira Aron
20220529,2.03,Syamtalira Aron
20220530,0.82,Syamtalira Aron
20220531,2.61,Syamtalira Aron
20220601,36.94,Syamtalira Aron
20220602,3.78,Syamtalira Aron
20220603,3.27,Syamtalira Aron
20220604,0.84,Syamtalira Aron
20220605,16.44,Syamtalira Aron
20220606,24.71,Syamtalira Aron
20220607,2.85,Syamtalira Aron
20220608,0.11,Syamtalira Aron
20220609,4.38,Syamtalira Aron
20220610,6.05,Syamtalira Aron
20220611,18.74,Syamtalira Aron
20220612,3.29,Syamtalira Aron
20220613,7.37,Syamtalira Aron
20220614,9.0,Syamtalira Aron
20220615,32.72,Syamtalira Aron
20220616,3.1,Syamtalira Aron
20220617,0.2,Syamtalira Aron
20220618,11.9,Syamtalira Aron
20220619,2.45,Syamtalira Aron
20220620,9.39,Syamtalira Aron
20220621,12.1,Syamtalira Aron
20220622,6.2,Syamtalira Aron
20220623,20.22,Syamtalira Aron
20220624,1.53,Syamtalira Aron
20220625,0.64,Syamtalira Aron
20220626,0.52,Syamtalira Aron
20220627,2.51,Syamtalira Aron
20220628,0.56,Syamtalira Aron
20220629,0.96,Syamtalira Aron
20220630,0.19,Syamtalira Aron
20220701,12.27,Syamtalira Aron
20220702,5.04,Syamtalira Aron
20220703,3.55,Syamtalira Aron
20220704,4.12,Syamtalira Aron
20220705,0.42,Syamtalira Aron
20220706,0.03,Syamtalira Aron
20220707,0.17,Syamtalira Aron
20220708,1.06,Syamtalira Aron
20220709,1.24,Syamtalira Aron
20220710,0.34,Syamtalira Aron
20220711,1.85,Syamtalira Aron
20220712,2.67,Syamtalira Aron
20220713,0.13,Syamtalira Aron
20220714,0.42,Syamtalira Aron
20220715,0.69,Syamtalira Aron
20220716,0.29,Syamtalira Aron
20220717,0.01,Syamtalira Aron
20220718,0.0,Syamtalira Aron
20220719,0.0,Syamtalira Aron
20220720,0.07,Syamtalira Aron
20220721,7.04,Syamtalira Aron
20220722,4.73,Syamtalira Aron
20220723,4.72,Syamtalira Aron
20220724,2.46,Syamtalira Aron
20220725,5.94,Syamtalira Aron
20220726,9.06,Syamtalira Aron
20220727,4.47,Syamtalira Aron
20220728,4.83,Syamtalira Aron
20220729,3.61,Syamtalira Aron
20220730,2.31,Syamtalira Aron
20220731,0.86,Syamtalira Aron
20220801,5.03,Syamtalira Aron
20220802,21.27,Syamtalira Aron
20220803,3.93,Syamtalira Aron
20220804,0.82,Syamtalira Aron
20220805,0.22,Syamtalira Aron
20220806,0.67,Syamtalira Aron
20220807,0.03,Syamtalira Aron
20220808,0.01,Syamtalira Aron
20220809,0.03,Syamtalira Aron
20220810,0.02,Syamtalira Aron
20220811,0.08,Syamtalira Aron
20220812,0.2,Syamtalira Aron
20220813,18.47,Syamtalira Aron
20220814,9.51,Syamtalira Aron
20220815,3.4,Syamtalira Aron
20220816,1.89,Syamtalira Aron
20220817,4.81,Syamtalira Aron
20220818,27.13,Syamtalira Aron
20220819,15.05,Syamtalira Aron
20220820,3.43,Syamtalira Aron
20220821,0.75,Syamtalira Aron
20220822,1.6,Syamtalira Aron
20220823,0.38,Syamtalira Aron
20220824,0.95,Syamtalira Aron
20220825,33.1,Syamtalira Aron
20220826,8.88,Syamtalira Aron
20220827,3.16,Syamtalira Aron
20220828,2.72,Syamtalira Aron
20220829,8.57,Syamtalira Aron
20220830,24.49,Syamtalira Aron
20220831,3.37,Syamtalira Aron
20220901,7.51,Syamtalira Aron
20220902,7.4,Syamtalira Aron
20220903,7.53,Syamtalira Aron
20220904,0.42,Syamtalira Aron
20220905,0.01,Syamtalira Aron
20220906,1.06,Syamtalira Aron
20220907,6.58,Syamtalira Aron
20220908,0.13,Syamtalira Aron
20220909,0.01,Syamtalira Aron
20220910,0.03,Syamtalira Aron
20220911,0.03,Syamtalira Aron
20220912,0.03,Syamtalira Aron
20220913,0.61,Syamtalira Aron
20220914,1.41,Syamtalira Aron
20220915,3.71,Syamtalira Aron
20220916,0.63,Syamtalira Aron
20220917,4.99,Syamtalira Aron
20220918,1.4,Syamtalira Aron
20220919,0.06,Syamtalira Aron
20220920,0.23,Syamtalira Aron
20220921,4.48,Syamtalira Aron
20220922,0.49,Syamtalira Aron
20220923,4.06,Syamtalira Aron
20220924,3.06,Syamtalira Aron
20220925,0.82,Syamtalira Aron
20220926,1.9,Syamtalira Aron
20220927,29.09,Syamtalira Aron
20220928,11.81,Syamtalira Aron
20220929,11.98,Syamtalira Aron
20220930,4.42,Syamtalira Aron
20221001,1.9,Syamtalira Aron
20221002,0.86,Syamtalira Aron
20221003,4.93,Syamtalira Aron
20221004,97.66,Syamtalira Aron
20221005,63.99,Syamtalira Aron
20221006,29.52,Syamtalira Aron
20221007,45.3,Syamtalira Aron
20221008,9.82,Syamtalira Aron
20221009,0.18,Syamtalira Aron
20221010,0.03,Syamtalira Aron
20221011,0.91,Syamtalira Aron
20221012,0.5,Syamtalira Aron
20221013,0.24,Syamtalira Aron
20221014,6.96,Syamtalira Aron
20221015,9.11,Syamtalira Aron
20221016,13.97,Syamtalira Aron
20221017,2.32,Syamtalira Aron
20221018,8.6,Syamtalira Aron
20221019,18.4,Syamtalira Aron
20221020,18.99,Syamtalira Aron
20221021,8.46,Syamtalira Aron
20221022,1.4,Syamtalira Aron
20221023,2.94,Syamtalira Aron
20221024,0.45,Syamtalira Aron
20221025,4.09,Syamtalira Aron
20221026,14.63,Syamtalira Aron
20221027,5.26,Syamtalira Aron
20221028,3.69,Syamtalira Aron
20221029,6.59,Syamtalira Aron
20221030,8.79,Syamtalira Aron
20221031,7.89,Syamtalira Aron
20221101,3.36,Syamtalira Aron
20221102,1.64,Syamtalira Aron
20221103,16.18,Syamtalira Aron
20221104,20.51,Syamtalira Aron
20221105,15.54,Syamtalira Aron
20221106,37.54,Syamtalira Aron
20221107,15.9,Syamtalira Aron
20221108,7.4,Syamtalira Aron
20221109,0.65,Syamtalira Aron
20221110,17.25,Syamtalira Aron
20221111,18.42,Syamtalira Aron
20221112,14.79,Syamtalira Aron
20221113,17.01,Syamtalira Aron
20221114,30.7,Syamtalira Aron
20221115,12.87,Syamtalira Aron
20221116,3.09,Syamtalira Aron
20221117,1.12,Syamtalira Aron
20221118,20.64,Syamtalira Aron
20221119,10.76,Syamtalira Aron
20221120,0.5,Syamtalira Aron
20221121,4.56,Syamtalira Aron
20221122,1.53,Syamtalira Aron
20221123,3.7,Syamtalira Aron
20221124,3.55,Syamtalira Aron
20221125,6.26,Syamtalira Aron
20221126,4.33,Syamtalira Aron
20221127,0.06,Syamtalira Aron
20221128,0.32,Syamtalira Aron
20221129,2.28,Syamtalira Aron
20221130,2.78,Syamtalira Aron
20221201,5.35,Syamtalira Aron
20221202,13.3,Syamtalira Aron
20221203,11.87,Syamtalira Aron
20221204,3.82,Syamtalira Aron
20221205,11.43,Syamtalira Aron
20221206,5.82,Syamtalira Aron
20221207,20.13,Syamtalira Aron
20221208,42.82,Syamtalira Aron
20221209,14.25,Syamtalira Aron
20221210,20.68,Syamtalira Aron
20221211,16.0,Syamtalira Aron
20221212,8.45,Syamtalira Aron
20221213,37.61,Syamtalira Aron
20221214,15.79,Syamtalira Aron
20221215,7.94,Syamtalira Aron
20221216,0.44,Syamtalira Aron
20221217,29.7,Syamtalira Aron
20221218,84.66,Syamtalira Aron
20221219,30.37,Syamtalira Aron
20221220,11.02,Syamtalira Aron
20221221,5.98,Syamtalira Aron
20221222,0.78,Syamtalira Aron
20221223,0.1,Syamtalira Aron
20221224,0.15,Syamtalira Aron
20221225,0.18,Syamtalira Aron
20221226,3.55,Syamtalira Aron
20221227,6.06,Syamtalira Aron
20221228,0.28,Syamtalira Aron
20221229,5.18,Syamtalira Aron
20221230,2.47,Syamtalira Aron
20221231,0.01,Syamtalira Aron
20230101,0.07,Syamtalira Aron
20230102,0.63,Syamtalira Aron
20230103,0.26,Syamtalira Aron
20230104,0.45,Syamtalira Aron
20230105,0.41,Syamtalira Aron
20230106,10.75,Syamtalira Aron
20230107,4.72,Syamtalira Aron
20230108,1.57,Syamtalira Aron
20230109,0.37,Syamtalira Aron
20230110,0.24,Syamtalira Aron
20230111,0.16,Syamtalira Aron
20230112,1.14,Syamtalira Aron
20230113,2.09,Syamtalira Aron
20230114,1.22,Syamtalira Aron
20230115,7.01,Syamtalira Aron
20230116,4.23,Syamtalira Aron
20230117,0.94,Syamtalira Aron
20230118,0.35,Syamtalira Aron
20230119,1.48,Syamtalira Aron
20230120,31.23,Syamtalira Aron
20230121,76.69,Syamtalira Aron
20230122,39.22,Syamtalira Aron
20230123,29.75,Syamtalira Aron
20230124,10.78,Syamtalira Aron
20230125,6.93,Syamtalira Aron
20230126,12.07,Syamtalira Aron
20230127,7.87,Syamtalira Aron
20230128,4.68,Syamtalira Aron
20230129,4.84,Syamtalira Aron
20230130,2.8,Syamtalira Aron
20230131,10.85,Syamtalira Aron
20230201,0.96,Syamtalira Aron
20230202,0.09,Syamtalira Aron
20230203,11.76,Syamtalira Aron
20230204,9.61,Syamtalira Aron
20230205,2.31,Syamtalira Aron
20230206,1.06,Syamtalira Aron
20230207,0.84,Syamtalira Aron
20230208,1.96,Syamtalira Aron
20230209,2.1,Syamtalira Aron
20230210,34.62,Syamtalira Aron
20230211,1.78,Syamtalira Aron
20230212,1.11,Syamtalira Aron
20230213,1.14,Syamtalira Aron
20230214,2.18,Syamtalira Aron
20230215,1.39,Syamtalira Aron
20230216,4.52,Syamtalira Aron
20230217,3.98,Syamtalira Aron
20230218,1.39,Syamtalira Aron
20230219,5.14,Syamtalira Aron
20230220,2.01,Syamtalira Aron
20230221,1.74,Syamtalira Aron
20230222,3.15,Syamtalira Aron
20230223,0.31,Syamtalira Aron
20230224,0.14,Syamtalira Aron
20230225,0.06,Syamtalira Aron
20230226,2.45,Syamtalira Aron
20230227,1.76,Syamtalira Aron
20230228,3.31,Syamtalira Aron
20230301,5.26,Syamtalira Aron
20230302,2.63,Syamtalira Aron
20230303,3.39,Syamtalira Aron
20230304,0.07,Syamtalira Aron
20230305,0.25,Syamtalira Aron
20230306,0.02,Syamtalira Aron
20230307,1.65,Syamtalira Aron
20230308,0.8,Syamtalira Aron
20230309,7.06,Syamtalira Aron
20230310,17.41,Syamtalira Aron
20230311,2.06,Syamtalira Aron
20230312,2.98,Syamtalira Aron
20230313,6.28,Syamtalira Aron
20230314,0.52,Syamtalira Aron
20230315,0.78,Syamtalira Aron
20230316,0.24,Syamtalira Aron
20230317,0.1,Syamtalira Aron
20230318,7.14,Syamtalira Aron
20230319,1.37,Syamtalira Aron
20230320,3.8,Syamtalira Aron
20230321,0.18,Syamtalira Aron
20230322,0.74,Syamtalira Aron
20230323,2.54,Syamtalira Aron
20230324,3.12,Syamtalira Aron
20230325,1.51,Syamtalira Aron
20230326,3.62,Syamtalira Aron
20230327,3.91,Syamtalira Aron
20230328,3.15,Syamtalira Aron
20230329,0.42,Syamtalira Aron
20230330,1.99,Syamtalira Aron
20230331,0.78,Syamtalira Aron
20230401,0.9,Syamtalira Aron
20230402,15.6,Syamtalira Aron
20230403,4.4,Syamtalira Aron
20230404,1.07,Syamtalira Aron
20230405,0.12,Syamtalira Aron
20230406,0.16,Syamtalira Aron
20230407,4.95,Syamtalira Aron
20230408,2.53,Syamtalira Aron
20230409,0.97,Syamtalira Aron
20230410,0.22,Syamtalira Aron
20230411,1.12,Syamtalira Aron
20230412,0.23,Syamtalira Aron
20230413,0.06,Syamtalira Aron
20230414,0.03,Syamtalira Aron
20230415,0.03,Syamtalira Aron
20230416,4.02,Syamtalira Aron
20230417,1.29,Syamtalira Aron
20230418,0.9,Syamtalira Aron
20230419,2.49,Syamtalira Aron
20230420,2.49,Syamtalira Aron
20230421,0.24,Syamtalira Aron
20230422,0.38,Syamtalira Aron
20230423,21.81,Syamtalira Aron
20230424,2.28,Syamtalira Aron
20230425,8.73,Syamtalira Aron
20230426,1.25,Syamtalira Aron
20230427,0.3,Syamtalira Aron
20230428,0.1,Syamtalira Aron
20230429,0.04,Syamtalira Aron
20230430,0.03,Syamtalira Aron
20230501,0.3,Syamtalira Aron
20230502,4.34,Syamtalira Aron
20230503,1.94,Syamtalira Aron
20230504,52.81,Syamtalira Aron
20230505,1.97,Syamtalira Aron
20230506,3.22,Syamtalira Aron
20230507,7.33,Syamtalira Aron
20230508,16.32,Syamtalira Aron
20230509,3.37,Syamtalira Aron
20230510,0.07,Syamtalira Aron
20230511,0.03,Syamtalira Aron
20230512,0.03,Syamtalira Aron
20230513,0.02,Syamtalira Aron
20230514,1.16,Syamtalira Aron
20230515,1.21,Syamtalira Aron
20230516,0.27,Syamtalira Aron
20230517,0.78,Syamtalira Aron
20230518,49.29,Syamtalira Aron
20230519,11.18,Syamtalira Aron
20230520,0.73,Syamtalira Aron
20230521,0.56,Syamtalira Aron
20230522,1.18,Syamtalira Aron
20230523,0.47,Syamtalira Aron
20230524,3.52,Syamtalira Aron
20230525,6.38,Syamtalira Aron
20230526,8.57,Syamtalira Aron
20230527,1.02,Syamtalira Aron
20230528,0.1,Syamtalira Aron
20230529,1.77,Syamtalira Aron
20230530,0.94,Syamtalira Aron
20230531,4.54,Syamtalira Aron
20230601,0.38,Syamtalira Aron
20230602,1.5,Syamtalira Aron
20230603,5.97,Syamtalira Aron
20230604,0.66,Syamtalira Aron
20230605,1.7,Syamtalira Aron
20230606,4.88,Syamtalira Aron
20230607,0.39,Syamtalira Aron
20230608,0.01,Syamtalira Aron
20230609,0.09,Syamtalira Aron
20230610,10.51,Syamtalira Aron
20230611,2.88,Syamtalira Aron
20230612,0.21,Syamtalira Aron
20230613,0.27,Syamtalira Aron
20230614,0.01,Syamtalira Aron
20230615,6.96,Syamtalira Aron
20230616,3.32,Syamtalira Aron
20230617,5.11,Syamtalira Aron
20230618,1.07,Syamtalira Aron
